date,states,consumption
2019-01-27,DNH,18.2
2019-01-27,Andhra Pradesh,181
2019-01-27,Telangana,168.4
2019-01-27,Karnataka,223.4
2019-01-27,Kerala,81.9
2019-01-27,Tamil Nadu,347.2
2019-01-27,Pondy,8.6
2019-01-27,Bihar,82.8
2019-01-27,Jharkhand,21.4
2019-01-27,Odisha,51.1
2019-01-27,West Bengal,135.6
2019-01-27,Sikkim,1.3
2019-01-27,Arunachal Pradesh,2.2
2019-01-27,Assam,23.6
2019-01-27,Manipur,2.4
2019-01-27,Meghalaya,5.6
2019-01-27,Mizoram,1.8
2019-01-27,Nagaland,2.3
2019-01-27,Tripura,4.1
2019-01-28,Punjab,144.5
2019-01-28,Haryana,148.6
2019-01-28,Rajasthan,222.4
2019-01-28,Delhi,100.5
2019-01-28,UP,393.3
2019-01-28,Uttarakhand,41.8
2019-01-28,HP,26.9
2019-01-28,J&K,46.2
2019-01-28,Chandigarh,4.4
2019-01-28,Chhattisgarh,94.8
2019-01-28,Gujarat,377.9
2019-01-28,MP,210
2019-01-28,Maharashtra,485.1
2019-01-28,Goa,11.6
2019-01-28,DNH,18.3
2019-01-28,Andhra Pradesh,189.4
2019-01-28,Telangana,168.8
2019-01-28,Karnataka,224.5
2019-01-28,Kerala,80.8
2019-01-28,Tamil Nadu,346.6
2019-01-28,Pondy,8.8
2019-01-28,Bihar,80.4
2019-01-28,Jharkhand,18.7
2019-01-28,Odisha,55.8
2019-01-28,West Bengal,103.6
2019-01-28,Sikkim,1.1
2019-01-28,Arunachal Pradesh,2
2019-01-28,Assam,18.7
2019-01-28,Manipur,2.3
2019-01-28,Meghalaya,4.7
2019-01-28,Mizoram,1.5
2019-01-28,Nagaland,2
2019-01-28,Tripura,2.4
2019-01-29,Punjab,139.6
2019-01-29,Haryana,141.8
2019-01-29,Rajasthan,223.8
2019-01-29,Delhi,96.4
2019-01-29,UP,365.3
2019-01-29,Uttarakhand,37.8
2019-01-29,HP,24.7
2019-01-29,J&K,43.9
2019-01-29,Chandigarh,4.1
2019-01-29,Chhattisgarh,94.7
2019-01-29,Gujarat,362.8
2019-01-29,MP,208.6
2019-01-29,Maharashtra,475.9
2019-01-29,Goa,10.7
2019-01-29,DNH,18.2
2019-01-29,Andhra Pradesh,189.8
2019-01-29,Telangana,163
2019-01-29,Karnataka,215.5
2019-01-29,Kerala,75.3
2019-01-29,Tamil Nadu,329.5
2019-01-29,Pondy,8.4
2019-01-29,Bihar,87.9
2019-01-29,Jharkhand,23.8
2019-01-29,Odisha,62
2019-01-29,West Bengal,131.5
2019-01-29,Sikkim,1
2019-01-29,Arunachal Pradesh,1.8
2019-01-29,Assam,18.3
2019-01-29,Manipur,1.9
2019-01-29,Meghalaya,5
2019-01-29,Mizoram,1.5
2019-01-29,Nagaland,1.9
2019-01-29,Tripura,3.4
2019-01-30,Punjab,60
2019-01-30,Haryana,66.5
2019-01-30,Rajasthan,131.8
2019-01-30,Delhi,41.8
2019-01-30,UP,220.4
2019-01-30,Uttarakhand,16.8
2019-01-30,HP,12.7
2019-01-30,J&K,45.3
2019-01-30,Chandigarh,2.2
2019-01-30,Chhattisgarh,71.9
2019-01-30,Gujarat,203.5
2019-01-30,MP,150.4
2019-01-30,Maharashtra,348.4
2019-01-30,Goa,6.9
2019-01-30,DNH,1.6
2019-01-30,Andhra Pradesh,160.4
2019-01-30,Telangana,206.5
2019-01-30,Karnataka,215.7
2019-01-30,Kerala,67.8
2019-01-30,Tamil Nadu,242.7
2019-01-30,Pondy,4
2019-01-30,Bihar,65.3
2019-01-30,Jharkhand,21.9
2019-01-30,Odisha,80.1
2019-01-30,West Bengal,125.7
2019-01-30,Sikkim,1.1
2019-01-30,Arunachal Pradesh,1.8
2019-01-30,Assam,20
2019-01-30,Manipur,2.4
2019-01-30,Meghalaya,3.4
2019-01-30,Mizoram,1.6
2019-01-30,Nagaland,1.9
2019-01-30,Tripura,3.4
2019-01-31,Punjab,62.7
2019-01-31,Haryana,68.1
2019-01-31,Rajasthan,141.4
2019-01-31,Delhi,43.1
2019-01-31,UP,220.8
2019-01-31,Uttarakhand,17.3
2019-01-31,HP,12.5
2019-01-31,J&K,41.9
2019-01-31,Chandigarh,2.2
2019-01-31,Chhattisgarh,67.8
2019-01-31,Gujarat,212
2019-01-31,MP,155.6
2019-01-31,Maharashtra,345.2
2019-01-31,Goa,6.7
2019-01-31,DNH,1.7
2019-01-31,Andhra Pradesh,162.7
2019-01-31,Telangana,203.2
2019-01-31,Karnataka,218.2
2019-01-31,Kerala,69.3
2019-01-31,Tamil Nadu,244.1
2019-01-31,Pondy,4.2
2019-01-31,Bihar,69.4
2019-01-31,Jharkhand,22.8
2019-01-31,Odisha,76.1
2019-01-31,West Bengal,126.1
2019-01-31,Sikkim,1.2
2019-01-31,Arunachal Pradesh,2
2019-01-31,Assam,20.5
2019-01-31,Manipur,2.5
2019-01-31,Meghalaya,3.4
2019-01-31,Mizoram,1.6
2019-01-31,Nagaland,2.1
2019-01-31,Tripura,3.9
2019-02-02,Punjab,63.6
2019-02-02,Haryana,66.7
2019-02-02,Rajasthan,141.3
2019-02-02,Delhi,42.9
2019-02-02,UP,234.8
2019-02-02,Uttarakhand,17.8
2019-02-02,HP,13
2019-02-02,J&K,40.2
2019-02-02,Chandigarh,2.3
2019-02-02,Chhattisgarh,72.6
2019-02-02,Gujarat,217.1
2019-02-02,MP,158.9
2019-02-02,Maharashtra,344.3
2019-02-02,Goa,7.1
2019-02-02,DNH,1.3
2019-02-02,Andhra Pradesh,164.2
2019-02-02,Telangana,204.8
2019-02-02,Karnataka,221.6
2019-02-02,Kerala,70.2
2019-02-02,Tamil Nadu,245.2
2019-02-02,Pondy,4.2
2019-02-02,Bihar,71.2
2019-02-02,Jharkhand,23.4
2019-02-02,Odisha,77.3
2019-02-02,West Bengal,128
2019-02-02,Sikkim,1.3
2019-02-02,Arunachal Pradesh,1.5
2019-02-02,Assam,20.9
2019-02-02,Manipur,2.4
2019-02-02,Meghalaya,3.4
2019-02-02,Mizoram,1.6
2019-02-02,Nagaland,2
2019-02-02,Tripura,3.9
2019-02-03,Punjab,63.5
2019-02-03,Haryana,66.8
2019-02-03,Rajasthan,145.1
2019-02-03,Delhi,44.9
2019-02-03,UP,241.2
2019-02-03,Uttarakhand,18.2
2019-02-03,HP,12.6
2019-02-03,J&K,43.5
2019-02-03,Chandigarh,2.2
2019-02-03,Chhattisgarh,73.4
2019-02-03,Gujarat,221.5
2019-02-03,MP,162.7
2019-02-03,Maharashtra,353.3
2019-02-03,Goa,7.2
2019-02-03,DNH,1.7
2019-02-03,Andhra Pradesh,163.7
2019-02-03,Telangana,200.5
2019-02-03,Karnataka,220.7
2019-02-03,Kerala,70.3
2019-02-03,Tamil Nadu,243.9
2019-02-03,Pondy,4.2
2019-02-03,Bihar,77.4
2019-02-03,Jharkhand,23
2019-02-03,Odisha,73.2
2019-02-03,West Bengal,127.6
2019-02-03,Sikkim,1.1
2019-02-03,Arunachal Pradesh,1.5
2019-02-03,Assam,20.9
2019-02-03,Manipur,2.4
2019-02-03,Meghalaya,3.4
2019-02-03,Mizoram,1.6
2019-02-03,Nagaland,2
2019-02-03,Tripura,3.8
2019-02-04,Punjab,68
2019-02-04,Haryana,71.3
2019-02-04,Rajasthan,147.7
2019-02-04,Delhi,43.8
2019-02-04,UP,246.2
2019-02-04,Uttarakhand,18.3
2019-02-04,HP,12.4
2019-02-04,J&K,43.4
2019-02-04,Chandigarh,2.2
2019-02-04,Chhattisgarh,75.7
2019-02-04,Gujarat,224
2019-02-04,MP,165.5
2019-02-04,Maharashtra,369.8
2019-02-04,Goa,7.2
2019-02-04,DNH,1.7
2019-02-04,Andhra Pradesh,165.8
2019-02-04,Telangana,202.4
2019-02-04,Karnataka,226.7
2019-02-04,Kerala,71.4
2019-02-04,Tamil Nadu,246.5
2019-02-04,Pondy,4.3
2019-02-04,Bihar,78.3
2019-02-04,Jharkhand,23.3
2019-02-04,Odisha,72.8
2019-02-04,West Bengal,131.6
2019-02-04,Sikkim,1
2019-02-04,Arunachal Pradesh,1.5
2019-02-04,Assam,19.7
2019-02-04,Manipur,2.4
2019-02-04,Meghalaya,3.4
2019-02-04,Mizoram,1.5
2019-02-04,Nagaland,2
2019-02-04,Tripura,3.6
2019-02-05,Punjab,72.1
2019-02-05,Haryana,70.3
2019-02-05,Rajasthan,149
2019-02-05,Delhi,43.5
2019-02-05,UP,241.2
2019-02-05,Uttarakhand,18.9
2019-02-05,HP,13.3
2019-02-05,J&K,43.2
2019-02-05,Chandigarh,2.2
2019-02-05,Chhattisgarh,75.4
2019-02-05,Gujarat,229.7
2019-02-05,MP,165.4
2019-02-05,Maharashtra,376
2019-02-05,Goa,7.2
2019-02-05,DNH,1.8
2019-02-05,Andhra Pradesh,165.2
2019-02-05,Telangana,194
2019-02-05,Karnataka,226.2
2019-02-05,Kerala,71.4
2019-02-05,Tamil Nadu,250.2
2019-02-05,Pondy,4.3
2019-02-05,Bihar,76.1
2019-02-05,Jharkhand,24
2019-02-05,Odisha,70.7
2019-02-05,West Bengal,136.8
2019-02-05,Sikkim,1.3
2019-02-05,Arunachal Pradesh,1.4
2019-02-05,Assam,19.5
2019-02-05,Manipur,2.3
2019-02-05,Meghalaya,3.6
2019-02-05,Mizoram,1.5
2019-02-05,Nagaland,2.1
2019-02-05,Tripura,2.6
2019-02-06,Punjab,70.5
2019-02-06,Haryana,71.2
2019-02-06,Rajasthan,148.9
2019-02-06,Delhi,44.1
2019-02-06,UP,241.3
2019-02-06,Uttarakhand,18.5
2019-02-06,HP,12.5
2019-02-06,J&K,41.5
2019-02-06,Chandigarh,2.2
2019-02-06,Chhattisgarh,70.8
2019-02-06,Gujarat,232.2
2019-02-06,MP,165.8
2019-02-06,Maharashtra,378
2019-02-06,Goa,7.2
2019-02-06,DNH,1.8
2019-02-06,Andhra Pradesh,163.2
2019-02-06,Telangana,189.8
2019-02-06,Karnataka,228.8
2019-02-06,Kerala,71.7
2019-02-06,Tamil Nadu,250.6
2019-02-06,Pondy,4.3
2019-02-06,Bihar,75.1
2019-02-06,Jharkhand,24.1
2019-02-06,Odisha,70.3
2019-02-06,West Bengal,138.9
2019-02-06,Sikkim,1.2
2019-02-06,Arunachal Pradesh,1.5
2019-02-06,Assam,19.8
2019-02-06,Manipur,2.3
2019-02-06,Meghalaya,3.8
2019-02-06,Mizoram,1.6
2019-02-06,Nagaland,2
2019-02-06,Tripura,3.1
2019-02-07,Punjab,92
2019-02-07,Haryana,96.2
2019-02-07,Rajasthan,175.3
2019-02-07,Delhi,60.3
2019-02-07,UP,260.1
2019-02-07,Uttarakhand,24.6
2019-02-07,HP,17
2019-02-07,J&K,41.3
2019-02-07,Chandigarh,2.9
2019-02-07,Chhattisgarh,67.4
2019-02-07,Gujarat,215.2
2019-02-07,MP,154.6
2019-02-07,Maharashtra,305.6
2019-02-07,Goa,10.1
2019-02-07,DNH,11.4
2019-02-07,Andhra Pradesh,152.8
2019-02-07,Telangana,144.5
2019-02-07,Karnataka,128.2
2019-02-07,Kerala,64.6
2019-02-07,Tamil Nadu,201.2
2019-02-07,Pondy,5.5
2019-02-07,Bihar,79.7
2019-02-07,Jharkhand,24.3
2019-02-07,Odisha,76.6
2019-02-07,West Bengal,115.4
2019-02-07,Sikkim,0.7
2019-02-07,Arunachal Pradesh,2.2
2019-02-07,Assam,21.5
2019-02-07,Manipur,2.5
2019-02-07,Meghalaya,5.5
2019-02-07,Mizoram,1.7
2019-02-07,Nagaland,2.4
2019-02-07,Tripura,4.2
2019-02-08,Punjab,105.8
2019-02-08,Haryana,105.6
2019-02-08,Rajasthan,188.1
2019-02-08,Delhi,63.2
2019-02-08,UP,262.8
2019-02-08,Uttarakhand,27.7
2019-02-08,HP,21.5
2019-02-08,J&K,42.9
2019-02-08,Chandigarh,3.3
2019-02-08,Chhattisgarh,71.2
2019-02-08,Gujarat,229.6
2019-02-08,MP,156.5
2019-02-08,Maharashtra,320.1
2019-02-08,Goa,10.1
2019-02-08,DNH,14
2019-02-08,Andhra Pradesh,156.7
2019-02-08,Telangana,145.3
2019-02-08,Karnataka,133.8
2019-02-08,Kerala,64.4
2019-02-08,Tamil Nadu,218.6
2019-02-08,Pondy,6.3
2019-02-08,Bihar,80
2019-02-08,Jharkhand,23.6
2019-02-08,Odisha,77.4
2019-02-08,West Bengal,115.1
2019-02-08,Sikkim,0.7
2019-02-08,Arunachal Pradesh,2
2019-02-08,Assam,24.3
2019-02-08,Manipur,2.4
2019-02-08,Meghalaya,5.7
2019-02-08,Mizoram,1.7
2019-02-08,Nagaland,2
2019-02-08,Tripura,4.2
2019-02-09,Punjab,110.1
2019-02-09,Haryana,116.2
2019-02-09,Rajasthan,201.3
2019-02-09,Delhi,68.4
2019-02-09,UP,268.2
2019-02-09,Uttarakhand,30.9
2019-02-09,HP,25.2
2019-02-09,J&K,43.3
2019-02-09,Chandigarh,3.6
2019-02-09,Chhattisgarh,74
2019-02-09,Gujarat,234.9
2019-02-09,MP,166
2019-02-09,Maharashtra,350.4
2019-02-09,Goa,10.1
2019-02-09,DNH,15.3
2019-02-09,Andhra Pradesh,149.8
2019-02-09,Telangana,145.8
2019-02-09,Karnataka,136.9
2019-02-09,Kerala,63.5
2019-02-09,Tamil Nadu,221.8
2019-02-09,Pondy,6
2019-02-09,Bihar,79.4
2019-02-09,Jharkhand,22.7
2019-02-09,Odisha,80.1
2019-02-09,West Bengal,117.4
2019-02-09,Sikkim,0.9
2019-02-09,Arunachal Pradesh,2
2019-02-09,Assam,25.3
2019-02-09,Manipur,2.5
2019-02-09,Meghalaya,5.8
2019-02-09,Mizoram,1.8
2019-02-09,Nagaland,2
2019-02-09,Tripura,4
2019-02-10,Punjab,112.4
2019-02-10,Haryana,119.5
2019-02-10,Rajasthan,209.7
2019-02-10,Delhi,67.6
2019-02-10,UP,273.2
2019-02-10,Uttarakhand,31.9
2019-02-10,HP,26.4
2019-02-10,J&K,42.8
2019-02-10,Chandigarh,3.6
2019-02-10,Chhattisgarh,75.1
2019-02-10,Gujarat,261.5
2019-02-10,MP,175
2019-02-10,Maharashtra,360.6
2019-02-10,Goa,12.3
2019-02-10,DNH,17
2019-02-10,Andhra Pradesh,148.7
2019-02-10,Telangana,148.6
2019-02-10,Karnataka,146.8
2019-02-10,Kerala,60.6
2019-02-10,Tamil Nadu,230.7
2019-02-10,Pondy,6.1
2019-02-10,Bihar,82.6
2019-02-10,Jharkhand,23.8
2019-02-10,Odisha,78.3
2019-02-10,West Bengal,123.7
2019-02-10,Sikkim,1.1
2019-02-10,Arunachal Pradesh,1.8
2019-02-10,Assam,26.5
2019-02-10,Manipur,2.4
2019-02-10,Meghalaya,6
2019-02-10,Mizoram,1.7
2019-02-10,Nagaland,2
2019-02-10,Tripura,3.8
2019-02-11,Punjab,111.3
2019-02-11,Haryana,122.5
2019-02-11,Rajasthan,210.8
2019-02-11,Delhi,69
2019-02-11,UP,276.9
2019-02-11,Uttarakhand,33.3
2019-02-11,HP,27.1
2019-02-11,J&K,44.2
2019-02-11,Chandigarh,3.6
2019-02-11,Chhattisgarh,74.3
2019-02-11,Gujarat,282.1
2019-02-11,MP,180.7
2019-02-11,Maharashtra,362.2
2019-02-11,Goa,12.3
2019-02-11,DNH,17.2
2019-02-11,Andhra Pradesh,153.8
2019-02-11,Telangana,150.8
2019-02-11,Karnataka,121
2019-02-11,Kerala,62.3
2019-02-11,Tamil Nadu,245.8
2019-02-11,Pondy,6.4
2019-02-11,Bihar,82.7
2019-02-11,Jharkhand,24.4
2019-02-11,Odisha,83.3
2019-02-11,West Bengal,124.9
2019-02-11,Sikkim,1.2
2019-02-11,Arunachal Pradesh,2.1
2019-02-11,Assam,25.9
2019-02-11,Manipur,2.4
2019-02-11,Meghalaya,5.8
2019-02-11,Mizoram,1.6
2019-02-11,Nagaland,2.3
2019-02-11,Tripura,4.1
2019-02-12,Punjab,108.5
2019-02-12,Haryana,117.4
2019-02-12,Rajasthan,205
2019-02-12,Delhi,64.8
2019-02-12,UP,281.4
2019-02-12,Uttarakhand,33.2
2019-02-12,HP,26.7
2019-02-12,J&K,43.9
2019-02-12,Chandigarh,3.5
2019-02-12,Chhattisgarh,74.1
2019-02-12,Gujarat,278.5
2019-02-12,MP,184
2019-02-12,Maharashtra,360.6
2019-02-12,Goa,12.3
2019-02-12,DNH,17.2
2019-02-12,Andhra Pradesh,155.2
2019-02-12,Telangana,150.5
2019-02-12,Karnataka,142.8
2019-02-12,Kerala,65
2019-02-12,Tamil Nadu,253.6
2019-02-12,Pondy,6.8
2019-02-12,Bihar,79.5
2019-02-12,Jharkhand,23.9
2019-02-12,Odisha,84.1
2019-02-12,West Bengal,123.3
2019-02-12,Sikkim,1.2
2019-02-12,Arunachal Pradesh,2.1
2019-02-12,Assam,25.2
2019-02-12,Manipur,2.5
2019-02-12,Meghalaya,5.8
2019-02-12,Mizoram,1.9
2019-02-12,Nagaland,2.1
2019-02-12,Tripura,4.1
2019-02-13,Punjab,98.8
2019-02-13,Haryana,104.3
2019-02-13,Rajasthan,202.4
2019-02-13,Delhi,61.2
2019-02-13,UP,268.8
2019-02-13,Uttarakhand,30.3
2019-02-13,HP,24.9
2019-02-13,J&K,42.2
2019-02-13,Chandigarh,3.1
2019-02-13,Chhattisgarh,74.4
2019-02-13,Gujarat,261.9
2019-02-13,MP,181.7
2019-02-13,Maharashtra,357.5
2019-02-13,Goa,12.3
2019-02-13,DNH,17.2
2019-02-13,Andhra Pradesh,157.5
2019-02-13,Telangana,147.6
2019-02-13,Karnataka,141.7
2019-02-13,Kerala,60.3
2019-02-13,Tamil Nadu,243
2019-02-13,Pondy,6.3
2019-02-13,Bihar,77.9
2019-02-13,Jharkhand,23.6
2019-02-13,Odisha,84
2019-02-13,West Bengal,116.8
2019-02-13,Sikkim,1.1
2019-02-13,Arunachal Pradesh,1.9
2019-02-13,Assam,24.5
2019-02-13,Manipur,2.6
2019-02-13,Meghalaya,5.9
2019-02-13,Mizoram,1.7
2019-02-13,Nagaland,2.3
2019-02-13,Tripura,4.1
2019-02-14,Punjab,104.6
2019-02-14,Haryana,118.9
2019-02-14,Rajasthan,232.8
2019-02-14,Delhi,71.8
2019-02-14,UP,261.4
2019-02-14,Uttarakhand,38.5
2019-02-14,HP,29.6
2019-02-14,J&K,48.5
2019-02-14,Chandigarh,3.8
2019-02-14,Chhattisgarh,73.7
2019-02-14,Gujarat,317.3
2019-02-14,MP,228.3
2019-02-14,Maharashtra,394.1
2019-02-14,Goa,9.8
2019-02-14,DNH,17.9
2019-02-14,Andhra Pradesh,149.2
2019-02-14,Telangana,141.7
2019-02-14,Karnataka,205.3
2019-02-14,Kerala,68.8
2019-02-14,Tamil Nadu,295
2019-02-14,Pondy,7.1
2019-02-14,Bihar,72.2
2019-02-14,Jharkhand,21.6
2019-02-14,Odisha,82.3
2019-02-14,West Bengal,124.4
2019-02-14,Sikkim,1.3
2019-02-14,Arunachal Pradesh,2.2
2019-02-14,Assam,23.9
2019-02-14,Manipur,2.8
2019-02-14,Meghalaya,6.3
2019-02-14,Mizoram,1.9
2019-02-14,Nagaland,2.1
2019-02-14,Tripura,3.9
2019-02-15,Punjab,109.7
2019-02-15,Haryana,125.6
2019-02-15,Rajasthan,236.7
2019-02-15,Delhi,71.7
2019-02-15,UP,264.7
2019-02-15,Uttarakhand,38.6
2019-02-15,HP,30.2
2019-02-15,J&K,48.9
2019-02-15,Chandigarh,3.8
2019-02-15,Chhattisgarh,75.1
2019-02-15,Gujarat,322.3
2019-02-15,MP,233.3
2019-02-15,Maharashtra,399.5
2019-02-15,Goa,11.5
2019-02-15,DNH,18.2
2019-02-15,Andhra Pradesh,148.1
2019-02-15,Telangana,157
2019-02-15,Karnataka,204.5
2019-02-15,Kerala,70.1
2019-02-15,Tamil Nadu,297.2
2019-02-15,Pondy,7.3
2019-02-15,Bihar,72.6
2019-02-15,Jharkhand,23.9
2019-02-15,Odisha,80.3
2019-02-15,West Bengal,125.4
2019-02-15,Sikkim,1.5
2019-02-15,Arunachal Pradesh,2.1
2019-02-15,Assam,23.6
2019-02-15,Manipur,2.5
2019-02-15,Meghalaya,6.3
2019-02-15,Mizoram,1.8
2019-02-15,Nagaland,2.2
2019-02-15,Tripura,3.6
2019-02-16,Punjab,112.8
2019-02-16,Haryana,129.1
2019-02-16,Rajasthan,237
2019-02-16,Delhi,72.7
2019-02-16,UP,272.5
2019-02-16,Uttarakhand,40.2
2019-02-16,HP,31.5
2019-02-16,J&K,49.4
2019-02-16,Chandigarh,4
2019-02-16,Chhattisgarh,76.1
2019-02-16,Gujarat,321.8
2019-02-16,MP,235.5
2019-02-16,Maharashtra,405.3
2019-02-16,Goa,11.5
2019-02-16,DNH,18.1
2019-02-16,Andhra Pradesh,151.5
2019-02-16,Telangana,162.6
2019-02-16,Karnataka,211.1
2019-02-16,Kerala,70.9
2019-02-16,Tamil Nadu,304.7
2019-02-16,Pondy,7.2
2019-02-16,Bihar,74.7
2019-02-16,Jharkhand,24.3
2019-02-16,Odisha,76.4
2019-02-16,West Bengal,126.8
2019-02-16,Sikkim,1.6
2019-02-16,Arunachal Pradesh,2.2
2019-02-16,Assam,23.7
2019-02-16,Manipur,2.9
2019-02-16,Meghalaya,5.9
2019-02-16,Mizoram,1.9
2019-02-16,Nagaland,2.1
2019-02-16,Tripura,3.7
2019-02-17,Punjab,110.7
2019-02-17,Haryana,126.4
2019-02-17,Rajasthan,235.2
2019-02-17,Delhi,71.6
2019-02-17,UP,272.5
2019-02-17,Uttarakhand,40.5
2019-02-17,HP,30.9
2019-02-17,J&K,47.3
2019-02-17,Chandigarh,3.9
2019-02-17,Chhattisgarh,78.4
2019-02-17,Gujarat,326.9
2019-02-17,MP,237
2019-02-17,Maharashtra,403.4
2019-02-17,Goa,11.5
2019-02-17,DNH,18.1
2019-02-17,Andhra Pradesh,150.5
2019-02-17,Telangana,166.8
2019-02-17,Karnataka,213
2019-02-17,Kerala,70.8
2019-02-17,Tamil Nadu,301.5
2019-02-17,Pondy,7.2
2019-02-17,Bihar,73.6
2019-02-17,Jharkhand,25
2019-02-17,Odisha,75.6
2019-02-17,West Bengal,128.6
2019-02-17,Sikkim,1.5
2019-02-17,Arunachal Pradesh,2.2
2019-02-17,Assam,23.5
2019-02-17,Manipur,2.9
2019-02-17,Meghalaya,6.2
2019-02-17,Mizoram,1.9
2019-02-17,Nagaland,2.2
2019-02-17,Tripura,3.7
2019-02-18,Punjab,109.5
2019-02-18,Haryana,125.1
2019-02-18,Rajasthan,236.6
2019-02-18,Delhi,71.3
2019-02-18,UP,268
2019-02-18,Uttarakhand,35.7
2019-02-18,HP,30.4
2019-02-18,J&K,42.9
2019-02-18,Chandigarh,3.9
2019-02-18,Chhattisgarh,78.8
2019-02-18,Gujarat,322.6
2019-02-18,MP,237.1
2019-02-18,Maharashtra,399.3
2019-02-18,Goa,11.5
2019-02-18,DNH,17.6
2019-02-18,Andhra Pradesh,159.5
2019-02-18,Telangana,167.8
2019-02-18,Karnataka,217.6
2019-02-18,Kerala,70.6
2019-02-18,Tamil Nadu,302.2
2019-02-18,Pondy,7.1
2019-02-18,Bihar,73.3
2019-02-18,Jharkhand,24.8
2019-02-18,Odisha,73.5
2019-02-18,West Bengal,132.4
2019-02-18,Sikkim,1.5
2019-02-18,Arunachal Pradesh,2.2
2019-02-18,Assam,23.8
2019-02-18,Manipur,2.7
2019-02-18,Meghalaya,6.3
2019-02-18,Mizoram,1.8
2019-02-18,Nagaland,2.2
2019-02-18,Tripura,3.8
2019-02-19,Punjab,106.7
2019-02-19,Haryana,127.3
2019-02-19,Rajasthan,234.3
2019-02-19,Delhi,69.2
2019-02-19,UP,270
2019-02-19,Uttarakhand,39.6
2019-02-19,HP,29.8
2019-02-19,J&K,49.4
2019-02-19,Chandigarh,3.6
2019-02-19,Chhattisgarh,78.1
2019-02-19,Gujarat,319.9
2019-02-19,MP,238.5
2019-02-19,Maharashtra,403.5
2019-02-19,Goa,11.5
2019-02-19,DNH,17.9
2019-02-19,Andhra Pradesh,160.8
2019-02-19,Telangana,169.7
2019-02-19,Karnataka,212.9
2019-02-19,Kerala,70.2
2019-02-19,Tamil Nadu,294.6
2019-02-19,Pondy,6.6
2019-02-19,Bihar,74.1
2019-02-19,Jharkhand,24.4
2019-02-19,Odisha,74.4
2019-02-19,West Bengal,127.1
2019-02-19,Sikkim,1.4
2019-02-19,Arunachal Pradesh,2.2
2019-02-19,Assam,23.9
2019-02-19,Manipur,2.8
2019-02-19,Meghalaya,6.2
2019-02-19,Mizoram,1.9
2019-02-19,Nagaland,2.2
2019-02-19,Tripura,4.3
2019-02-20,Punjab,101.5
2019-02-20,Haryana,118.2
2019-02-20,Rajasthan,232
2019-02-20,Delhi,67
2019-02-20,UP,264.3
2019-02-20,Uttarakhand,36.6
2019-02-20,HP,27.4
2019-02-20,J&K,48.9
2019-02-20,Chandigarh,3.3
2019-02-20,Chhattisgarh,79
2019-02-20,Gujarat,312.3
2019-02-20,MP,235.3
2019-02-20,Maharashtra,392.4
2019-02-20,Goa,11.9
2019-02-20,DNH,17.8
2019-02-20,Andhra Pradesh,159.1
2019-02-20,Telangana,172.1
2019-02-20,Karnataka,200.4
2019-02-20,Kerala,64.3
2019-02-20,Tamil Nadu,282.4
2019-02-20,Pondy,6.5
2019-02-20,Bihar,74
2019-02-20,Jharkhand,23.4
2019-02-20,Odisha,73.3
2019-02-20,West Bengal,119.8
2019-02-20,Sikkim,1.2
2019-02-20,Arunachal Pradesh,2.2
2019-02-20,Assam,22.6
2019-02-20,Manipur,2.9
2019-02-20,Meghalaya,6.2
2019-02-20,Mizoram,2
2019-02-20,Nagaland,2.2
2019-02-20,Tripura,3.6
2019-02-21,Punjab,155.9
2019-02-21,Haryana,165.3
2019-02-21,Rajasthan,248.1
2019-02-21,Delhi,111.8
2019-02-21,UP,428.2
2019-02-21,Uttarakhand,45
2019-02-21,HP,28.9
2019-02-21,J&K,46.7
2019-02-21,Chandigarh,5.2
2019-02-21,Chhattisgarh,94.3
2019-02-21,Gujarat,385.7
2019-02-21,MP,224
2019-02-21,Maharashtra,509.5
2019-02-21,Goa,12.4
2019-02-21,DNH,14.6
2019-02-21,Andhra Pradesh,197
2019-02-21,Telangana,176
2019-02-21,Karnataka,194.9
2019-02-21,Kerala,85.6
2019-02-21,Tamil Nadu,345.5
2019-02-21,Pondy,9.2
2019-02-21,Bihar,105.3
2019-02-21,Jharkhand,28.2
2019-02-21,Odisha,96.5
2019-02-21,West Bengal,185.5
2019-02-21,Sikkim,1.3
2019-02-21,Arunachal Pradesh,2.2
2019-02-21,Assam,25.2
2019-02-21,Manipur,2.5
2019-02-21,Meghalaya,4.7
2019-02-21,Mizoram,1.5
2019-02-21,Nagaland,2.2
2019-02-21,Tripura,5
2019-02-22,Punjab,166.3
2019-02-22,Haryana,173.6
2019-02-22,Rajasthan,257.9
2019-02-22,Delhi,114.9
2019-02-22,UP,435.6
2019-02-22,Uttarakhand,46.5
2019-02-22,HP,29.4
2019-02-22,J&K,47.8
2019-02-22,Chandigarh,5.4
2019-02-22,Chhattisgarh,89
2019-02-22,Gujarat,391.1
2019-02-22,MP,227.4
2019-02-22,Maharashtra,516.4
2019-02-22,Goa,11.8
2019-02-22,DNH,17.4
2019-02-22,Andhra Pradesh,201
2019-02-22,Telangana,181.8
2019-02-22,Karnataka,214.1
2019-02-22,Kerala,88.1
2019-02-22,Tamil Nadu,356.2
2019-02-22,Pondy,9.4
2019-02-22,Bihar,108.7
2019-02-22,Jharkhand,28.5
2019-02-22,Odisha,89.5
2019-02-22,West Bengal,186.1
2019-02-22,Sikkim,1.3
2019-02-22,Arunachal Pradesh,2.1
